# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 19:37:55 2024
#
# User preference: *
#
# CONSTRAINT:  order by ttv_flag asc
#
# COLUMN pl_name:        Planet Name
# COLUMN disposition:    Archive Disposition
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
pl_name,disposition,sy_snum,sy_pnum,pl_orbper,pl_rade,pl_masse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_trandur,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_dens,ra,dec,sy_dist,sy_vmag
K2-74 b,CONFIRMED,1,1,19.56555700,2.959,,,,,,88.920,2456997.999940,0,,5929.00,1.09,0.99,-0.210,,4.24,,339.9192984,-8.7145697,377.8220000,12.7150000
K2-74 b,CONFIRMED,1,1,19.56660000,2.310,,,,59.10,,,2456997.999200,0,5.1200000,6060.00,0.98,0.96,,,4.44,,339.9192984,-8.7145697,377.8220000,12.7150000
K2-75 b,CONFIRMED,1,2,7.81733990,2.160,,,,,,,2456983.433000,0,5.4700000,5800.00,1.01,,,,,,338.8448960,-7.4698950,561.9300000,12.8030000
K2-75 b,CONFIRMED,1,2,7.81751000,3.080,,,,,,,2456983.432100,0,5.1840000,,1.49,,,,,,338.8448960,-7.4698950,561.9300000,12.8030000
K2-75 b,CONFIRMED,1,2,7.81794900,2.549,,,,,,87.413,2456983.429340,0,,6022.00,1.24,1.17,0.300,,4.26,,338.8448960,-7.4698950,561.9300000,12.8030000
K2-75 b,CONFIRMED,1,2,7.81420000,2.670,,,,430.00,,,2456983.451000,0,5.4800000,5995.00,1.56,1.16,,,4.12,,338.8448960,-7.4698950,561.9300000,12.8030000
K2-75 c,CONFIRMED,1,2,18.28900000,3.160,,,,,,,2456992.734600,0,6.7200000,,1.49,,,,,,338.8448960,-7.4698950,561.9300000,12.8030000
K2-75 c,CONFIRMED,1,2,18.28325700,2.310,,,,,,,2456992.751000,0,6.0300000,5800.00,1.01,,,,,,338.8448960,-7.4698950,561.9300000,12.8030000
K2-75 c,CONFIRMED,1,2,18.31100000,2.770,,,,138.00,,,2456992.715000,0,6.4200000,5995.00,1.56,1.16,,,4.12,,338.8448960,-7.4698950,561.9300000,12.8030000
K2-75 c,CONFIRMED,1,2,18.28606900,2.626,,,,,,88.796,2456992.747240,0,,6022.00,1.24,1.17,0.300,,4.26,,338.8448960,-7.4698950,561.9300000,12.8030000
K2-76 b,FALSE POSITIVE,1,0,23.97260000,11.100,,,,,,,2456983.833700,0,5.3400000,,,,,,,,337.1055746,-6.0867177,693.3340000,13.3630000
K2-76 b,FALSE POSITIVE,1,0,11.98968600,9.010,,,,,,,2456983.827000,0,5.8200000,5700.00,0.96,,,,,,337.1055746,-6.0867177,693.3340000,13.3630000
K2-76 b,FALSE POSITIVE,1,0,11.98934000,14.770,,,,,,,2456983.827720,0,5.6856000,,1.73,,,,,,337.1055746,-6.0867177,693.3340000,13.3630000
K2-76 b,FALSE POSITIVE,1,0,11.98970000,,,,,,,88.200,2456983.826300,0,5.3520000,5759.00,1.57,1.03,0.020,0.390,4.06,0.3721,337.1055746,-6.0867177,693.3340000,13.3630000
K2-76 b,FALSE POSITIVE,1,0,11.99899626,,,,,,,,2456983.807771,0,6.6560000,5759.00,1.57,1.03,0.020,0.390,4.06,0.3721,337.1055746,-6.0867177,693.3340000,13.3630000
K2-77 b,CONFIRMED,1,1,8.20023000,2.530,,,,,,,2457062.604960,0,2.5632000,,0.78,,,,,,55.2285210,12.5724480,141.7310000,12.2240000
K2-77 b,CONFIRMED,1,1,8.20080000,,,,,,,,2457062.612300,0,,4865.60,0.79,0.79,0.237,-0.498,4.54,2.2379,55.2285210,12.5724480,141.7310000,12.2240000
K2-77 b,CONFIRMED,1,1,8.19981400,2.498,,,,,,88.927,2457070.806480,0,,5070.00,0.78,0.85,0.120,,4.67,,55.2285210,12.5724480,141.7310000,12.2240000
K2-77 b,CONFIRMED,1,1,8.20075000,2.470,,,,83.00,,,2457070.804200,0,2.4690000,5297.00,0.83,0.87,,,4.54,,55.2285210,12.5724480,141.7310000,12.2240000
K2-77 b,CONFIRMED,1,1,8.20007860,2.414,,,,38.40,693,,2459498.028282,0,2.3930000,4865.60,0.79,,,,4.54,,55.2285210,12.5724480,141.7310000,12.2240000
K2-77 b,CONFIRMED,1,1,8.19979600,2.300,603.87700,,0.140000,58.00,,88.700,2457070.805960,0,2.4000000,4970.00,0.76,0.80,0.290,-0.500,4.47,2.5000,55.2285210,12.5724480,141.7310000,12.2240000
K2-78 b,FALSE POSITIVE,1,0,2.29016000,1.420,,,,,,,2457065.144400,0,2.8896000,,,,,,,,57.2255456,13.4831393,146.9050000,12.1780000
K2-78 b,FALSE POSITIVE,1,0,2.29418500,1.956,,,,304.48,1065,,2458439.075900,0,2.7507630,5062.00,0.71,,,,4.62,,57.2255456,13.4831393,146.9050000,12.1780000
K2-79 b,CONFIRMED,1,1,10.99573000,3.690,,,,186.00,,,2457070.241000,0,4.4200000,5926.00,1.28,1.06,,,4.25,,55.2559307,13.5191871,256.0110000,12.1520000
K2-79 b,CONFIRMED,1,1,21.99036194,4.603,,,,56.47,699,,2459456.138592,0,3.8732381,5294.00,1.33,,,,4.15,,55.2559307,13.5191871,256.0110000,12.1520000
K2-79 b,CONFIRMED,1,1,10.99470000,4.090,9.20000,0.73000,0.230000,181.00,1022,88.440,2457103.227500,0,,5897.00,1.26,1.07,0.035,,,,55.2559307,13.5191871,256.0110000,12.1520000
K2-79 b,CONFIRMED,1,1,10.99501000,4.550,,,,,,,2457070.242800,0,4.4856000,,1.37,,,,,,55.2559307,13.5191871,256.0110000,12.1520000
K2-79 b,CONFIRMED,1,1,10.99394800,3.147,,,,,,88.635,2457070.246510,0,,5839.00,1.04,1.06,0.200,,4.41,,55.2559307,13.5191871,256.0110000,12.1520000
K2-79 b,CONFIRMED,1,1,10.99474800,4.050,,,,,,,2457070.243410,0,,5926.00,1.25,1.06,,,4.25,,55.2559307,13.5191871,256.0110000,12.1520000
K2-8 b,CONFIRMED,1,2,10.35239000,3.580,,,,37.70,631,86.420,2456813.611400,0,3.3620000,4870.00,0.74,0.78,-0.020,,4.52,,169.7935178,-0.2844389,403.5130000,14.8010000
K2-8 b,CONFIRMED,1,2,10.35326300,3.090,,,,,,,2456813.610000,0,2.4100000,4797.00,0.73,,,,,,169.7935178,-0.2844389,403.5130000,14.8010000
K2-8 b,CONFIRMED,1,2,10.35848367,,,,,,,,2456813.595802,0,3.2630000,4779.00,0.77,0.77,0.010,-0.553,4.55,2.3633,169.7935178,-0.2844389,403.5130000,14.8010000
K2-8 b,CONFIRMED,1,2,10.35350000,3.320,,,,52.00,,,2456813.608700,0,2.4300000,5147.00,0.80,0.84,,,4.56,,169.7935178,-0.2844389,403.5130000,14.8010000
K2-8 b,CONFIRMED,1,2,10.35160000,2.860,,,,,,,2456813.612500,0,2.4480000,,0.71,,,,,,169.7935178,-0.2844389,403.5130000,14.8010000
K2-8 b,CONFIRMED,1,2,10.35176000,2.970,,,,,691,,2456813.611900,0,,4890.00,0.74,0.79,-0.010,,,,169.7935178,-0.2844389,403.5130000,14.8010000
K2-8 c,CONFIRMED,1,2,5.06390640,2.460,,,,,,,2456813.071000,0,1.8100000,4797.00,0.73,,,,,,169.7935178,-0.2844389,403.5130000,14.8010000
K2-8 c,CONFIRMED,1,2,5.06408000,2.440,,,,135.00,,,2456813.072300,0,1.7000000,5147.00,0.80,0.84,,,4.56,,169.7935178,-0.2844389,403.5130000,14.8010000
K2-8 c,CONFIRMED,1,2,5.06468000,2.310,,,,,877,,2456813.066300,0,,,,,,,,,169.7935178,-0.2844389,403.5130000,14.8010000
K2-8 c,CONFIRMED,1,2,5.06416000,2.410,,,,97.80,801,86.700,2456813.070700,0,2.0800000,4870.00,0.74,0.78,-0.020,,4.52,,169.7935178,-0.2844389,403.5130000,14.8010000
K2-8 c,CONFIRMED,1,2,5.06347000,2.320,,,,,,,2456813.072200,0,1.6824000,,0.71,,,,,,169.7935178,-0.2844389,403.5130000,14.8010000
K2-80 b,CONFIRMED,1,3,19.09995000,2.113,,,,,,88.994,2457077.592650,0,,5377.00,0.84,0.91,0.070,,4.65,,59.0374860,13.5590288,200.8020000,12.6940000
K2-80 b,CONFIRMED,1,3,19.09180000,2.010,,,,32.50,,,2457077.610000,0,4.4600000,5441.00,0.87,0.90,,,4.52,,59.0374860,13.5590288,200.8020000,12.6940000
K2-80 b,CONFIRMED,1,3,19.09120000,2.030,,,,,,,2457077.609900,0,5.1360000,,0.79,,,,,,59.0374860,13.5590288,200.8020000,12.6940000
K2-80 c,CONFIRMED,1,3,5.60473000,1.410,,,,,,,2457066.491900,0,3.0480000,,0.79,,,,,,59.0374860,13.5590288,200.8020000,12.6940000
K2-80 c,CONFIRMED,1,3,5.60530900,1.489,,,,,,87.916,2457066.485960,0,,5377.00,0.84,0.91,0.070,,4.65,,59.0374860,13.5590288,200.8020000,12.6940000
K2-80 c,CONFIRMED,1,3,5.60500000,1.470,,,,166.00,,,2457066.484200,0,2.6800000,5441.00,0.87,0.90,,,4.52,,59.0374860,13.5590288,200.8020000,12.6940000
K2-80 d,CONFIRMED,1,3,28.86725300,2.552,,,,,,89.397,2457082.937090,0,,5377.00,0.84,0.91,0.070,,4.65,,59.0374860,13.5590288,200.8020000,12.6940000
K2-80 d,CONFIRMED,1,3,28.88190000,2.390,,,,,,,2457082.925700,0,4.2240000,,0.79,,,,,,59.0374860,13.5590288,200.8020000,12.6940000
K2-81 b,CONFIRMED,1,1,6.10099028,,,,,,,,2457064.344968,0,2.3780000,4784.00,0.76,0.77,,-0.569,4.57,2.5172,57.4854562,14.5020556,252.3180000,14.3140000
K2-81 b,CONFIRMED,1,1,6.10224000,1.820,,,,44.00,,,2457070.442500,0,2.1500000,4530.00,0.63,0.70,,,4.67,,57.4854562,14.5020556,252.3180000,14.3140000
K2-81 b,CONFIRMED,1,1,6.10241000,2.380,,,,,,,2457064.339600,0,2.3448000,,0.70,,,,,,57.4854562,14.5020556,252.3180000,14.3140000
K2-81 b,CONFIRMED,1,1,6.10232500,1.970,,,0.060000,62.90,,89.290,2457070.440000,0,,4674.13,0.63,0.75,,,,,57.4854562,14.5020556,252.3180000,14.3140000
K2-82 b,FALSE POSITIVE,1,0,7.19583400,2.600,,,,,,,2457069.075980,0,2.2168800,,,,,,,,58.5148951,15.1371158,1741.9700000,14.0710000
K2-83 b,CONFIRMED,1,2,2.74722700,1.710,,,0.070000,38.80,,88.720,2457067.060000,0,,3875.75,0.55,0.59,,,,,59.9013782,15.5587994,125.5290000,14.5220000
K2-83 b,CONFIRMED,1,2,2.74697000,1.244,,,,41.50,,,2457067.063300,0,1.6640000,3910.00,0.42,0.48,,,4.86,,59.9013782,15.5587994,125.5290000,14.5220000
K2-83 b,CONFIRMED,1,2,2.74712800,1.360,,,,,,,2457064.315400,0,1.6608000,,0.42,,,,,,59.9013782,15.5587994,125.5290000,14.5220000
K2-83 c,CONFIRMED,1,2,9.99791000,1.700,,,,,,,2457066.268800,0,2.7120000,,0.42,,,,,,59.9013782,15.5587994,125.5290000,14.5220000
K2-83 c,CONFIRMED,1,2,9.99767000,1.483,,,,7.42,,,2457066.270300,0,2.7700000,3910.00,0.42,0.48,,,4.86,,59.9013782,15.5587994,125.5290000,14.5220000
K2-83 c,CONFIRMED,1,2,10.00102551,,,,,,,,2457066.266380,0,3.5090000,3848.00,0.56,0.56,,-1.204,4.68,4.4018,59.9013782,15.5587994,125.5290000,14.5220000
K2-83 c,CONFIRMED,1,2,9.99744200,2.110,,,0.060000,6.90,,89.510,2457066.271000,0,,3875.75,0.55,0.59,,,,,59.9013782,15.5587994,125.5290000,14.5220000
K2-84 b,CONFIRMED,1,2,6.42149000,2.510,,,,,,,2457065.000600,0,2.8824000,,0.84,,,,,,55.8093566,16.6344396,284.8760000,13.3860000
K2-84 b,CONFIRMED,1,2,6.42150000,2.410,,,,178.00,,,2457071.421200,0,2.8100000,5652.00,0.93,0.95,,,4.48,,55.8093566,16.6344396,284.8760000,13.3860000
K2-84 c,CONFIRMED,1,2,27.86000000,2.030,,,,25.30,,,2457068.615000,0,4.6100000,5652.00,0.93,0.95,,,4.48,,55.8093566,16.6344396,284.8760000,13.3860000
K2-84 c,CONFIRMED,1,2,27.85220000,2.160,,,,,,,2457068.622500,0,4.6080000,,0.84,,,,,,55.8093566,16.6344396,284.8760000,13.3860000
K2-85 b,CONFIRMED,1,1,0.68454100,1.360,,,,,,,2457061.944820,0,0.8184000,,0.67,,,,,,59.4648290,18.4649505,97.2179000,12.4160000
K2-85 b,CONFIRMED,1,1,0.68457500,1.400,,,,,,85.900,2457077.688070,0,,4462.00,0.71,,-0.280,,4.17,,59.4648290,18.4649505,97.2179000,12.4160000
K2-85 b,CONFIRMED,1,1,0.68458757,,,,,,,,2457061.942054,0,0.9120000,4222.00,0.73,0.66,,-0.812,4.53,2.3519,59.4648290,18.4649505,97.2179000,12.4160000
K2-85 b,CONFIRMED,1,1,0.68455300,1.276,,,,,,85.471,2457064.682190,0,,4441.00,0.65,0.68,-0.140,,4.65,,59.4648290,18.4649505,97.2179000,12.4160000
K2-85 b,CONFIRMED,1,1,0.68455900,1.200,,,,,,89.400,2457102.332960,0,,4427.00,0.68,,-0.360,,4.30,,59.4648290,18.4649505,97.2179000,12.4160000
K2-85 b,CONFIRMED,1,1,0.68455700,1.370,,,0.240000,1069.10,,80.210,2457065.367000,0,,4376.21,0.68,0.70,,,,,59.4648290,18.4649505,97.2179000,12.4160000
K2-85 b,CONFIRMED,1,1,0.68453300,1.010,,,,479.00,,,2457065.368460,0,0.7820000,4268.00,0.51,0.57,,,4.78,,59.4648290,18.4649505,97.2179000,12.4160000
K2-86 b,CONFIRMED,1,1,8.77709000,5.100,,,,,,,2457070.019400,0,4.2240000,,0.80,,,,,,51.5531053,18.6355718,258.6990000,13.0410000
K2-86 b,CONFIRMED,1,1,8.77586400,1.975,,,,,,88.560,2457070.016940,0,,5129.00,0.72,0.76,-0.350,,4.52,,51.5531053,18.6355718,258.6990000,13.0410000
K2-86 b,CONFIRMED,1,1,8.77683000,1.960,,,,78.00,,,2457070.017300,0,2.7500000,5482.00,0.76,0.79,,,4.58,,51.5531053,18.6355718,258.6990000,13.0410000
K2-87 b,CONFIRMED,1,1,9.72665000,7.239,,,,361.74,1214,,2460243.190501,0,4.5840000,5583.60,1.45,,,,4.11,,66.2363638,18.8273617,491.2420000,14.1360000
K2-87 b,CONFIRMED,1,1,9.72661800,7.600,,,,,979,87.740,2457072.302320,0,4.5600000,5747.00,1.40,1.16,0.328,,4.21,0.5900,66.2363638,18.8273617,491.2420000,14.1360000
K2-87 b,CONFIRMED,1,1,9.72739000,4.600,,,,85.00,,,2457072.301200,0,4.2400000,5406.00,0.93,0.95,,,4.47,,66.2363638,18.8273617,491.2420000,14.1360000
K2-87 b,CONFIRMED,1,1,9.72664000,8.420,,,,,,,2457062.574900,0,4.6800000,,1.51,,,,,,66.2363638,18.8273617,491.2420000,14.1360000
K2-88 b,CONFIRMED,1,1,4.61244000,1.270,,,,,,,2457066.217700,0,1.1448000,,0.26,,,,,,54.7514566,19.1199667,110.5610000,15.5230000
K2-88 b,CONFIRMED,1,1,4.61228000,2.300,,,0.260000,16.40,,87.750,2457066.218000,0,,3624.15,0.46,0.48,,,,,54.7514566,19.1199667,110.5610000,15.5230000
K2-88 b,CONFIRMED,1,1,4.61220000,1.230,,,,7.80,,,2457066.219400,0,1.0390000,3537.00,0.26,0.26,,,5.02,,54.7514566,19.1199667,110.5610000,15.5230000
K2-89 b,CONFIRMED,1,1,1.09602600,0.615,,,,78.00,,,2457066.006600,0,0.8950000,3691.00,0.32,0.35,,,4.96,,57.0671234,20.4594885,86.0386000,14.1620000
K2-89 b,CONFIRMED,1,1,1.09596200,0.617,,,,,,,2457062.720100,0,0.9264000,,0.32,,,,,,57.0671234,20.4594885,86.0386000,14.1620000
K2-89 b,CONFIRMED,1,1,1.09597900,1.080,,,0.150000,144.40,,85.770,2457066.008000,0,,3677.00,0.54,0.53,,-1.327,4.71,4.8929,57.0671234,20.4594885,86.0386000,14.1620000
K2-9 b,CONFIRMED,1,1,18.44980000,2.250,,,,1.36,314,87.983,2456822.671200,0,2.8397000,3390.00,0.31,0.30,-0.250,-1.921,,9.8800,176.2637240,0.0054085,82.9631000,15.8600000
K2-9 b,CONFIRMED,1,1,18.44951000,3.090,,,,,,,2456822.669790,0,2.4144000,,0.47,,,,,,176.2637240,0.0054085,82.9631000,15.8600000
K2-9 b,CONFIRMED,1,1,18.44740000,5.600,,,,4.40,,,2456822.674400,0,2.9300000,4052.00,0.47,0.52,,,4.82,,176.2637240,0.0054085,82.9631000,15.8600000
K2-9 b,CONFIRMED,1,1,18.44883000,1.600,,,,,284,,2456822.672300,0,,3468.00,0.25,0.24,-0.460,,,,176.2637240,0.0054085,82.9631000,15.8600000
K2-9 b,CONFIRMED,1,1,18.44865300,3.330,,,,,,,2456822.671000,0,2.4900000,3765.00,0.52,,,,,,176.2637240,0.0054085,82.9631000,15.8600000
K2-90 b,CONFIRMED,1,2,13.73490700,2.530,,,0.070000,10.20,,89.400,2457078.659000,0,,4421.98,0.63,0.70,,,,,59.1527391,22.4724517,134.1880000,13.7070000
K2-90 b,CONFIRMED,1,2,13.73331400,2.600,,,,,502,89.240,2457078.661120,0,2.9520000,4484.00,0.62,0.63,-0.225,,4.65,3.7400,59.1527391,22.4724517,134.1880000,13.7070000
K2-90 b,CONFIRMED,1,2,13.73110000,2.040,,,,7.50,,,2457078.664800,0,3.0800000,4136.00,0.49,0.56,,,4.79,,59.1527391,22.4724517,134.1880000,13.7070000
K2-90 b,CONFIRMED,1,2,13.71468745,,,,,,,,2457064.957466,0,4.3390000,4133.13,0.65,0.65,-0.038,-0.953,4.62,3.3079,59.1527391,22.4724517,134.1880000,13.7070000
K2-90 b,CONFIRMED,1,2,13.73288000,2.640,,,,,,,2457064.929000,0,2.8608000,,0.65,,,,,,59.1527391,22.4724517,134.1880000,13.7070000
K2-90 c,CONFIRMED,1,2,2.90022000,1.360,,,,,,,2457063.846600,0,1.3032000,,0.65,,,,,,59.1527391,22.4724517,134.1880000,13.7070000
K2-90 c,CONFIRMED,1,2,2.90070600,1.300,,,0.190000,80.80,,86.940,2457066.740000,0,,4421.98,0.63,0.70,,,,,59.1527391,22.4724517,134.1880000,13.7070000
K2-90 c,CONFIRMED,1,2,2.90032000,1.020,,,,59.00,,,2457066.744300,0,1.2700000,4136.00,0.49,0.56,,,4.79,,59.1527391,22.4724517,134.1880000,13.7070000
K2-91 b,CONFIRMED,1,1,1.41954900,1.100,,,,46.00,,,2457065.431900,0,0.9450000,3622.00,0.28,0.29,,,5.00,,63.2182348,24.2047218,62.5785000,15.6220000
K2-91 b,CONFIRMED,1,1,1.41971400,1.180,,,,,,,2457062.589100,0,1.3680000,,0.28,,,,,,63.2182348,24.2047218,62.5785000,15.6220000
K2-91 b,CONFIRMED,1,1,1.41929871,,,,,,,,2457063.873746,0,1.0480000,3326.00,0.36,0.35,,-1.841,4.86,10.3669,63.2182348,24.2047218,62.5785000,15.6220000
K2-91 b,CONFIRMED,1,1,1.41960400,1.220,,,0.090000,56.10,,88.620,2457065.430000,0,,3488.90,0.32,0.38,,,,,63.2182348,24.2047218,62.5785000,15.6220000
K2-92 b,FALSE POSITIVE,1,0,0.70181800,2.560,,,,,,,2457065.580700,0,1.5312000,,,,,,,,60.0698588,25.4798898,481.5730000,12.4840000
K2-95 b,CONFIRMED,1,1,10.13401600,3.880,,,,,383,,2457150.878370,0,,3548.00,0.42,0.44,-0.030,,4.84,1.1200,129.3625717,18.9766197,179.8540000,17.2360000
K2-95 b,CONFIRMED,1,1,10.13464540,3.310,,,,,474,,2457140.742212,0,,3566.00,0.40,0.41,0.100,,4.85,,129.3625717,18.9766197,179.8540000,17.2360000
K2-95 b,CONFIRMED,1,1,10.13423100,1.760,,,,,,90.000,2457150.876813,0,,,0.23,,,,,,129.3625717,18.9766197,179.8540000,17.2360000
K2-95 b,CONFIRMED,1,1,10.13446000,1.920,,,,,,,2457140.740400,0,2.8560000,,0.23,,,,,,129.3625717,18.9766197,179.8540000,17.2360000
K2-95 b,CONFIRMED,1,1,10.13427900,14.800,,,,,,,2457150.877830,0,3.3696000,,0.43,,,,,,129.3625717,18.9766197,179.8540000,17.2360000
K2-95 b,CONFIRMED,1,1,10.13509100,3.700,,,0.160000,,,89.400,2457140.740830,0,2.2800000,3410.00,0.44,0.43,0.140,-1.635,,7.0900,129.3625717,18.9766197,179.8540000,17.2360000
K2-95 b,CONFIRMED,1,1,10.13380000,,,,,,,,2457130.619460,0,,3411.00,0.41,0.41,,-1.678,4.81,8.0547,129.3625717,18.9766197,179.8540000,17.2360000
K2-95 b,CONFIRMED,1,1,10.13389000,3.470,,,,,,88.770,2457171.147700,0,2.8400000,3471.00,0.40,0.36,0.110,-1.678,,7.8100,129.3625717,18.9766197,179.8540000,17.2360000
K2-97 b,CONFIRMED,1,1,,14.684,152.55840,,0.220000,,,,,0,,,4.20,1.16,,,,,127.7628370,10.8475571,878.4300000,12.4860000
K2-97 b,CONFIRMED,1,1,8.40672600,10.610,,,,,1499,,2457142.049770,0,,4717.00,4.47,1.20,0.330,,3.22,0.2790,127.7628370,10.8475571,878.4300000,12.4860000
K2-97 b,CONFIRMED,1,1,8.40715910,10.125,,,,114.15,910,,2460269.511157,0,5.0020000,4642.60,4.71,,,,,,127.7628370,10.8475571,878.4300000,12.4860000
K2-97 b,CONFIRMED,1,1,8.40610000,14.684,349.61300,,,,,,2457142.072000,0,,4790.00,4.20,1.16,0.420,,3.26,0.0222,127.7628370,10.8475571,878.4300000,12.4860000
K2-97 b,CONFIRMED,1,1,8.40527600,8.043,,,,,,85.854,2457142.055220,0,,4836.00,2.95,1.05,0.270,,3.50,,127.7628370,10.8475571,878.4300000,12.4860000
K2-97 b,CONFIRMED,1,1,8.40695100,11.500,,,,,,,2457142.048450,0,5.7192000,,4.79,,,,,,127.7628370,10.8475571,878.4300000,12.4860000
K2-97 b,CONFIRMED,1,1,8.40600000,,,,,,,,2457142.050000,0,5.6680800,4642.56,4.71,,0.313,,,,127.7628370,10.8475571,878.4300000,12.4860000
K2-97 b,CONFIRMED,1,1,8.40610000,14.684,152.55840,,,,,,,0,,4790.00,4.20,1.16,0.420,,3.26,0.0222,127.7628370,10.8475571,878.4300000,12.4860000
K2-97 b,CONFIRMED,1,1,8.40685000,10.880,,,,,,,2457142.048700,0,6.0720000,,4.09,,,,,,127.7628370,10.8475571,878.4300000,12.4860000
K2-98 b,CONFIRMED,1,1,10.13644800,5.200,,,,,1092,,2457145.982300,0,,6172.00,1.57,1.20,-0.060,,4.13,0.6330,126.4882114,11.5110933,518.6250000,12.2160000
K2-98 b,CONFIRMED,1,1,10.13682000,4.600,,,,,,,2457145.980900,0,5.1216000,,1.37,,,,,,126.4882114,11.5110933,518.6250000,12.2160000
K2-98 b,CONFIRMED,1,1,10.13652700,4.500,,,,,,,2457145.982310,0,4.9704000,,1.39,,,,,,126.4882114,11.5110933,518.6250000,12.2160000
K2-98 b,CONFIRMED,1,1,10.13892836,,,,,,,,2457145.977028,0,5.3710000,6283.00,1.51,1.23,,0.504,4.17,0.5067,126.4882114,11.5110933,518.6250000,12.2160000
K2-98 b,CONFIRMED,1,1,10.13675000,4.300,32.20000,2.15000,0.000000,,1102,89.000,2457145.980700,0,5.0300000,6120.00,1.31,1.07,-0.200,,4.23,0.6600,126.4882114,11.5110933,518.6250000,12.2160000
K2-98 b,CONFIRMED,1,1,10.13672830,5.441,,,,992.26,1563,,2460247.820034,0,5.3410000,6283.00,1.51,,,,4.17,,126.4882114,11.5110933,518.6250000,12.2160000
K2-98 b,CONFIRMED,1,1,10.13679600,5.008,,,,,,88.500,2457145.980000,0,,6095.00,1.51,1.16,-0.100,,4.09,,126.4882114,11.5110933,518.6250000,12.2160000
K2-98 b,CONFIRMED,1,1,10.13600000,,,,,,,,2457145.985000,0,4.9449600,6283.00,1.51,1.23,,0.504,4.17,0.5067,126.4882114,11.5110933,518.6250000,12.2160000
K2-99 b,CONFIRMED,1,1,18.25000000,,,,,,,,2457233.823000,0,10.8679200,6073.27,2.73,1.14,0.169,0.961,3.62,0.0789,208.7737624,-5.4424943,519.2290000,11.1490000
K2-99 b,CONFIRMED,1,1,18.24870800,10.536,,,,,,87.633,2457233.825970,0,,6033.00,2.28,1.42,0.150,,3.78,,208.7737624,-5.4424943,519.2290000,11.1490000
K2-99 b,CONFIRMED,1,1,18.25221300,8.300,,,,,,,2457233.824850,0,11.0496000,,1.98,,,,,,208.7737624,-5.4424943,519.2290000,11.1490000
K2-99 b,CONFIRMED,1,1,18.24841000,12.480,,,,,,,2457233.825820,0,11.4960000,,2.71,,,,,,208.7737624,-5.4424943,519.2290000,11.1490000
K2-99 b,CONFIRMED,1,1,18.25198500,11.730,,,,,1113,,2457233.823660,0,,6217.00,2.63,1.63,0.210,,3.81,0.0990,208.7737624,-5.4424943,519.2290000,11.1490000
K2-99 b,CONFIRMED,1,1,18.24900000,14.460,308.29510,,0.190000,,,87.700,2457233.823000,0,12.0000000,5990.00,3.10,1.60,0.200,,3.67,0.0780,208.7737624,-5.4424943,519.2290000,11.1490000
Qatar-2 b,CONFIRMED,1,1,1.33711644,,,,,,,,2457218.110131,0,,4645.00,,,,,,,207.6554928,-6.8040714,181.3740000,13.4430000
Qatar-2 b,CONFIRMED,1,1,1.33711647,14.056,792.63500,1.57300,0.000000,,1344,86.120,2455624.267096,0,,4645.00,0.78,0.74,0.020,,4.53,2.2410,207.6554928,-6.8040714,181.3740000,13.4430000
Qatar-2 b,CONFIRMED,1,1,1.33711405,,,,,,,,2457226.132853,0,1.8440000,4459.00,0.76,0.70,,-0.683,4.52,2.2178,207.6554928,-6.8040714,181.3740000,13.4430000
Qatar-2 b,CONFIRMED,1,1,1.33711600,11.500,,,,,,,2457222.121380,0,1.8504000,,0.66,,,,,,207.6554928,-6.8040714,181.3740000,13.4430000
Qatar-2 b,CONFIRMED,1,1,1.33711647,14.056,785.04010,1.55200,0.011000,,,86.120,2455624.267096,0,,4645.00,0.78,0.74,0.020,,,,207.6554928,-6.8040714,181.3740000,13.4430000
Qatar-2 b,CONFIRMED,1,1,1.33711569,11.850,,,,,,,2457218.110040,0,1.8316800,,0.66,,,,,,207.6554928,-6.8040714,181.3740000,13.4430000
