# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 19:47:22 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepler_name,koi_disposition,koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag
8677057,,CANDIDATE,0.694611128,0,0.1760,1.11500,9.8800e+01,0.008866,4.24022,0.64,0.0137,87.88,1415.0,945.45,4.760000,9.30,1,1922,1,4612.00,4.646,-0.0600,0.6620,0.7260,,286.310520,44.838188,15.700
8702537,,CANDIDATE,7.475184100,0,0.3090,5.16600,2.8100e+01,0.004866,0.40183,0.85,0.0721,88.33,1168.0,439.51,10.590000,9.20,1,178,1,5616.00,3.980,-0.3400,1.6020,0.8940,,296.547700,44.898041,13.075
8757213,,FALSE POSITIVE,328.048500000,0,0.3290,13.75000,3.9800e+02,0.018484,0.95432,2.22,0.9857,89.89,292.0,1.72,175.800000,6.90,1,4,1,6268.00,4.429,0.0700,1.1000,1.1880,,293.270900,44.919102,15.619
8880003,,FALSE POSITIVE,1.721287520,0,0.4490,2.36600,5.8500e+01,0.007136,0.82712,0.65,0.0274,84.91,1415.0,944.49,5.060000,7.70,1,763,2,5813.00,4.561,-0.2800,0.8330,0.9250,,289.777440,45.153191,15.178
8953296,,FALSE POSITIVE,0.784294574,0,0.7640,4.18831,2.1253e+05,0.549168,0.34075,87.26,0.0174,69.96,2651.0,11702.60,2.229400,1751.10,1,1713,1,6576.00,4.171,-0.3600,1.4550,1.1470,,291.938690,45.222198,13.901
8749844,,FALSE POSITIVE,361.510990000,0,0.4430,4.86800,2.3590e+02,0.014603,20.09057,6.85,1.4011,89.95,733.0,68.36,518.000000,9.30,1,4,1,9492.00,3.619,0.0700,4.2980,2.8060,,290.407930,44.963940,12.973
8962007,,FALSE POSITIVE,1.414358610,0,0.1890,2.28500,5.6800e+01,0.006824,0.99172,0.74,0.0233,87.70,1578.0,1458.20,4.720000,9.50,1,946,1,5470.00,4.366,-0.0600,0.9940,0.8370,,294.948730,45.210251,14.842
8703491,,FALSE POSITIVE,0.616343903,0,0.0420,0.76560,1.6140e+02,0.011757,12.12759,1.72,0.0151,89.62,2513.0,9411.28,6.240000,77.80,1,2169,1,6045.00,4.264,0.2800,1.3400,1.2050,,296.819820,44.869434,12.190
9043947,,CANDIDATE,1.043478580,0,0.4970,2.01200,2.2500e+01,0.004461,0.76449,1.09,0.0219,81.91,2688.0,12313.82,3.530000,8.60,1,1278,1,6014.00,3.843,-0.0400,2.2460,1.2810,,298.252040,45.396641,13.292
9079587,,FALSE POSITIVE,364.339290000,0,0.9340,13.48600,1.9440e+03,0.050387,0.13917,4.40,0.9432,89.46,228.0,0.64,99.200000,15.90,1,3,1,5606.00,4.557,-0.3200,0.8000,0.8410,,287.715420,45.436329,15.616
8703506,,FALSE POSITIVE,352.710091000,0,0.3290,2.90100,1.6580e+03,0.037835,116.17101,3.75,0.9710,89.98,261.0,1.09,914.000000,9.60,1,3,1,6112.00,4.513,-0.3400,0.9080,0.9810,,296.823610,44.855309,15.672
8590776,,FALSE POSITIVE,33.893817700,0,0.3320,2.01200,2.0510e+02,0.013228,30.78819,1.22,0.2009,89.85,527.0,18.27,123.200000,6.80,1,40,1,5818.00,4.554,-0.2200,0.8480,0.9370,,301.165560,44.664108,14.517
8761550,,FALSE POSITIVE,224.591055000,0,0.7680,3.23200,1.2520e+02,0.011205,15.94546,2.17,0.7521,89.87,392.0,5.56,349.000000,8.20,1,7,2,5786.00,3.992,0.1000,1.7710,1.1240,,294.866390,44.980991,12.238
8686761,,FALSE POSITIVE,374.939990980,0,0.6400,17.08490,2.3510e+02,0.014694,0.30940,4.67,1.1289,89.72,381.0,4.99,131.986283,8.40,1,4,1,5382.00,3.645,-0.1800,2.9090,1.3630,,290.877350,44.861591,13.917
8873450,Kepler-1975 b,CONFIRMED,24.278380100,0,0.7170,4.56400,7.1440e+02,0.026305,0.85280,2.03,0.1456,88.62,432.0,8.27,29.800000,13.60,1,54,6,4450.00,4.583,0.1400,0.7070,0.6980,,286.748570,45.158741,14.164
8880317,,CANDIDATE,382.589100000,0,0.0420,11.70000,2.9820e+02,0.015918,2.10941,2.15,1.0393,89.99,305.0,2.05,253.700000,10.50,1,4,1,6337.00,4.261,-0.3400,1.2390,1.0190,,289.921970,45.103920,13.678
8750503,,FALSE POSITIVE,11.928319400,0,0.0520,6.69000,1.8250e+02,0.012010,0.34785,0.98,0.0916,89.78,632.0,37.80,13.780000,10.60,1,113,1,5010.00,4.545,-0.2000,0.7500,0.7200,,290.645450,44.904202,15.577
8639155,,FALSE POSITIVE,0.603351522,0,0.4600,0.83580,1.6410e+02,0.012153,6.58078,3.91,0.0161,84.75,3730.0,45493.51,5.020000,20.60,1,2214,1,6240.00,3.679,-0.0400,2.9480,1.5150,,296.788020,44.769600,12.959
9021047,,FALSE POSITIVE,31.972800450,0,0.9350,4.90000,2.2364e+03,0.053350,0.26268,5.88,0.2015,87.79,626.0,36.33,24.210000,44.80,1,3,1,6340.00,4.457,-0.3000,1.0100,1.0660,,291.495450,45.378941,15.248
8587439,,FALSE POSITIVE,8.391400240,0,0.3420,1.19300,1.3440e+02,0.010799,35.92479,1.10,0.0745,89.62,921.0,169.89,51.100000,9.20,1,159,1,5892.00,4.389,-0.6600,0.9350,0.7810,,300.185030,44.635578,14.130
8712863,,FALSE POSITIVE,0.532493086,0,0.5580,2.14500,1.9900e+01,0.004251,0.35818,1.87,0.0156,71.43,4893.0,135046.96,1.751000,8.90,1,2512,1,6894.00,3.476,-0.4400,4.0320,1.7740,,299.250920,44.856091,11.238
9079915,,FALSE POSITIVE,0.812678859,0,0.6640,0.84100,3.9300e+01,0.006146,5.13361,0.83,0.0183,83.24,2403.0,7917.14,5.640000,7.40,1,1638,1,6636.00,4.349,-0.0600,1.2360,1.2510,,287.899350,45.417488,13.513
10208894,,FALSE POSITIVE,183.836254000,0,0.9560,13.08800,1.0462e+03,0.039532,0.04751,51.64,0.7889,88.75,852.0,124.46,43.900000,15.70,1,4,1,4959.00,2.569,-0.4400,11.9630,1.9340,,292.322330,47.255112,13.993
10214873,,FALSE POSITIVE,5.959695593,0,0.6260,1.83830,1.5120e+02,0.011755,4.07631,1.13,0.0640,88.18,937.0,182.40,19.706945,4.70,1,223,1,5717.00,4.538,0.0000,0.8840,0.9840,,294.561310,47.298092,14.331
10253977,,CANDIDATE,392.601892000,0,0.7130,3.21000,7.7900e+02,0.027389,40.51088,2.25,0.9879,89.94,204.0,0.41,691.000000,7.80,1,3,1,5307.00,4.605,-0.2000,0.7530,0.8430,,281.870150,47.394989,14.382
10268714,,FALSE POSITIVE,452.652060000,0,0.6460,19.87000,1.7510e+02,0.012781,0.23102,2.41,1.2591,89.73,345.0,3.33,135.800000,17.00,1,3,1,6664.00,4.075,-0.2800,1.7300,1.3000,,289.640590,47.346439,12.568
10281311,,FALSE POSITIVE,234.663191860,0,0.0290,7.62700,2.4350e+02,0.014339,4.65000,1.68,0.7751,89.99,328.0,2.73,238.320730,5.00,1,4,2,6306.00,4.426,-0.1000,1.0760,1.1260,,294.644930,47.338921,14.790
10341876,,FALSE POSITIVE,351.204993000,0,0.7770,22.41400,1.2579e+03,0.035588,0.08437,3.57,0.9186,89.46,258.0,1.04,81.900000,21.30,1,5,1,5845.00,4.435,-0.4400,0.9180,0.8380,,292.759280,47.430401,15.506
10351947,,CANDIDATE,260.446151000,0,0.8960,9.31400,7.1390e+02,0.029827,0.35528,25.39,0.9622,89.53,608.0,32.37,108.400000,16.80,1,5,1,4845.00,2.897,0.0600,7.7960,1.7480,,296.382780,47.409592,12.766
10160922,,CANDIDATE,87.487573000,0,0.1270,5.88100,5.2870e+02,0.020983,3.77171,1.87,0.3727,89.94,377.0,4.79,115.100000,8.40,1,10,1,5774.00,4.567,-0.3000,0.8180,0.9070,,298.315860,47.105091,15.626
10198225,,CANDIDATE,11.945137600,0,0.4430,6.89300,6.3300e+01,0.007296,0.22885,3.32,0.1176,87.88,1337.0,755.16,12.000000,12.40,1,115,1,5094.00,3.380,-0.0800,4.1630,1.5170,,287.551820,47.244862,12.609
10214341,,CANDIDATE,277.133670000,0,0.6620,9.67000,3.2120e+02,0.017367,1.18821,1.84,0.8391,89.78,307.0,2.09,169.000000,8.70,1,4,1,6461.00,4.474,-0.5200,0.9710,1.0250,,294.382540,47.205769,14.635
10219288,,FALSE POSITIVE,3.381607000,0,0.0880,7.62700,4.4060e+02,0.018065,0.07014,117.25,0.0501,88.55,6037.0,314164.85,3.487000,16.60,1,10,1,3974.00,1.056,-0.3600,59.4370,1.4670,,296.081360,47.275814,12.798
10226343,,FALSE POSITIVE,0.660655454,0,1.0980,7.11100,5.6690e+02,0.126701,0.06197,16.81,0.0161,12.91,2497.0,9210.84,1.127000,77.70,1,1571,1,6520.00,4.375,0.0700,1.2150,1.2790,,298.137850,47.258560,15.666
10263598,,FALSE POSITIVE,145.750554000,0,0.0170,13.99900,3.8560e+02,0.017482,0.47187,15.34,0.7256,89.99,748.0,74.07,80.920000,17.00,1,10,1,5096.00,3.007,0.0700,8.0380,2.3940,,287.093630,47.371300,13.192
10266860,,FALSE POSITIVE,2.178139540,0,0.0540,2.06300,2.8600e+01,0.004946,2.13030,1.00,0.0355,89.62,2073.0,4372.75,8.114000,9.70,1,616,1,6511.00,4.003,-0.1200,1.8510,1.2610,,288.781620,47.397350,13.422
4763020,,FALSE POSITIVE,384.097810000,0,0.0160,12.55000,1.0010e+02,0.009146,1.68329,1.63,1.0068,90.00,330.0,2.80,236.000000,8.70,1,3,1,5884.00,3.979,-0.4800,1.6280,0.9210,,295.940160,39.849072,12.578
5128966,,FALSE POSITIVE,0.505322676,0,1.0360,5.27270,7.7349e+04,0.461721,0.23888,46.59,0.0123,45.47,2275.0,6291.87,1.477361,384.60,1,2238,1,5941.00,4.490,-0.2200,0.9240,0.9620,,298.895630,40.289490,14.457
5288744,,FALSE POSITIVE,333.716340480,0,0.0930,4.82360,4.2020e+02,0.018814,26.18914,3.53,0.9339,89.99,362.0,4.05,536.215768,3.10,1,3,1,6045.00,3.956,-0.5000,1.7190,0.9750,,295.538850,40.409279,13.435
5305225,,FALSE POSITIVE,322.507410000,0,0.9120,20.68800,3.4950e+02,0.020725,0.02942,2.11,0.8977,89.04,257.0,1.03,54.500000,13.70,1,3,1,5708.00,4.465,-0.0800,0.9330,0.9260,,298.893590,40.437752,14.013
5598216,,FALSE POSITIVE,373.871600000,0,0.2460,16.78000,3.8270e+02,0.017978,0.64321,2.19,0.9523,89.92,279.0,1.44,168.100000,10.30,1,4,2,5846.00,4.258,-0.4600,1.1160,0.8210,,283.568660,40.865761,13.683
5637036,,FALSE POSITIVE,171.046664000,0,0.3870,2.43800,7.3100e+02,0.024557,84.90070,32.31,0.8335,89.96,827.0,110.64,508.000000,9.80,1,4,1,4932.00,2.697,0.0700,12.0480,2.6320,,296.423370,40.892471,12.769
5647008,,FALSE POSITIVE,0.799868354,0,1.2740,6.61300,4.9288e+03,0.360320,0.07832,34.70,0.0161,22.91,1816.0,2581.61,1.384000,251.40,1,1670,1,5568.00,4.488,-0.1200,0.8820,0.8730,,298.526790,40.858391,14.335
10385708,,FALSE POSITIVE,345.767100000,0,0.3910,15.38000,2.1270e+02,0.013475,0.65563,2.50,1.0008,89.86,336.0,3.02,160.600000,12.30,1,4,4,5845.00,4.024,0.0800,1.7020,1.1150,,282.211880,47.577000,11.153
10404545,,FALSE POSITIVE,350.341140000,0,0.0100,16.97000,1.3638e+03,0.033137,0.66667,2.50,0.8887,90.00,202.0,0.39,162.900000,16.40,1,4,1,5188.00,4.642,-0.3800,0.6900,0.7680,,291.754970,47.549332,15.901
10425070,,FALSE POSITIVE,363.971650000,0,1.3940,5.70200,1.9660e+03,0.440765,0.79783,40.48,0.9760,89.55,231.0,0.68,177.400000,8.50,2,3,3,5648.00,4.559,-0.1000,0.8410,0.9390,,298.688320,47.513821,14.977
10425070,,FALSE POSITIVE,395.237530000,0,0.6290,18.49400,1.2980e+03,0.034486,0.29159,3.17,1.0311,89.73,225.0,0.61,134.000000,13.40,2,3,4,5648.00,4.559,-0.1000,0.8410,0.9390,,298.688320,47.513821,14.977
10461045,,FALSE POSITIVE,385.972410000,0,0.4440,12.16700,1.6200e+02,0.011971,1.35983,1.72,1.0967,89.88,325.0,2.65,220.000000,10.80,1,3,1,6732.00,4.271,-0.3600,1.3160,1.1850,,287.822390,47.690208,13.161
10493253,,FALSE POSITIVE,89.667675000,0,0.3240,3.72600,1.4150e+03,0.033880,13.83588,78.77,0.5005,89.90,1364.0,818.91,180.500000,7.00,1,3,1,4742.00,2.099,-0.5000,21.2910,2.0750,,299.405090,47.620991,12.393
10515564,,CANDIDATE,5.048745100,0,0.1330,4.00700,6.7600e+01,0.007408,0.66294,0.67,0.0565,89.21,922.0,170.39,9.630000,7.70,1,257,1,5450.00,4.573,0.0700,0.8300,0.9390,,282.050780,47.743992,14.811
10321927,,FALSE POSITIVE,321.020940000,0,0.2950,7.51000,5.9290e+02,0.022141,6.00200,1.96,0.8315,89.95,232.0,0.69,319.800000,8.50,1,4,1,5334.00,4.492,-0.3200,0.8100,0.7430,,283.175750,47.401718,15.238
10321972,,CANDIDATE,122.115550000,0,0.2300,16.07000,1.1040e+03,0.030306,0.25120,2.96,0.4405,89.77,351.0,3.60,58.300000,12.20,1,3,1,5592.00,4.418,-0.4200,0.8940,0.7640,,283.204800,47.478271,15.546
10322797,,FALSE POSITIVE,1.213742728,0,0.6270,3.59600,3.1700e+01,0.005421,0.13121,1.18,0.0244,73.19,2599.0,10804.60,2.170000,20.30,1,1104,1,6532.00,3.961,-0.2000,1.9870,1.3190,,283.664280,47.400970,13.203
10331279,,CANDIDATE,225.488050000,0,0.8170,19.46000,3.7990e+02,0.019945,0.05872,1.70,0.6861,89.13,267.0,1.20,54.000000,11.60,1,7,1,5663.00,4.579,-0.3800,0.7820,0.8470,,288.274570,47.495781,15.306
10338529,,FALSE POSITIVE,366.748660000,0,0.6630,12.44600,4.1910e+02,0.019807,0.74517,2.35,1.0052,89.78,281.0,1.48,174.300000,9.10,1,4,1,6136.00,4.368,-0.1800,1.0870,1.0050,,291.468380,47.467400,15.216
10340212,,FALSE POSITIVE,0.933748940,0,0.4570,4.63700,2.2620e+02,0.014217,0.08306,0.18,0.0085,73.02,433.0,8.36,1.564000,9.30,1,1409,1,2661.00,5.283,0.0000,0.1160,0.0940,,292.111150,47.452293,13.810
10383729,,FALSE POSITIVE,0.734548624,0,0.7470,2.20700,5.8600e+01,0.007602,0.24707,0.84,0.0165,67.08,2082.0,4454.22,1.917000,25.10,1,1823,1,6046.00,4.478,0.0700,1.0070,1.1110,,280.901790,47.526241,13.594
5709226,,FALSE POSITIVE,317.994840000,0,0.4050,7.28000,7.1900e+02,0.024768,5.80986,2.22,0.8831,89.93,241.0,0.79,314.000000,8.40,1,4,1,5665.00,4.568,-0.2000,0.8200,0.9160,,292.968350,40.954239,15.181
5775090,,FALSE POSITIVE,432.967320000,0,0.1890,10.85000,8.6600e+02,0.026088,2.93525,1.64,0.9487,89.96,151.0,0.12,308.000000,10.00,1,3,1,4403.00,4.700,-0.4600,0.5760,0.6060,,286.240230,41.022572,15.848
5791705,,FALSE POSITIVE,614.390540000,0,0.1100,9.31200,2.8910e+02,0.015612,6.60566,2.43,1.4863,89.99,269.0,1.24,509.000000,10.20,1,3,1,6228.00,4.193,0.0000,1.4270,1.1560,,292.069310,41.042858,13.541
5802205,,CANDIDATE,578.887610000,0,0.2400,18.52100,7.6800e+01,0.008083,0.72142,1.69,1.4388,89.94,315.0,2.32,233.800000,15.10,1,3,1,6180.00,3.946,-0.1400,1.9170,1.1850,,295.087490,41.037395,11.402
5812648,,FALSE POSITIVE,238.561202000,0,0.7320,11.90000,2.6020e+02,0.015910,0.41812,5.75,0.8609,89.61,568.0,24.55,107.900000,16.40,1,6,6,6565.00,3.573,-0.5200,3.3080,1.4930,,297.445070,41.010571,12.995
5858919,,CANDIDATE,218.771117000,0,0.9500,3.20100,1.4010e+02,0.015155,2.55738,250.20,0.8020,89.71,1997.0,3757.91,186.300000,8.40,1,4,1,3297.00,0.236,0.0800,151.1840,1.4360,,285.293880,41.102600,12.429
5872139,,FALSE POSITIVE,375.177370000,0,0.4050,20.52000,1.2300e+03,0.032567,0.31394,3.64,1.0590,89.83,264.0,1.15,132.700000,13.70,1,3,1,6089.00,4.468,0.0700,1.0240,1.1250,,290.424350,41.183498,15.920
10519701,,FALSE POSITIVE,334.874020000,0,1.1650,35.42000,3.8780e+02,0.185196,0.00067,47.48,1.0310,85.78,408.0,6.52,15.840000,19.10,1,4,1,6122.00,3.811,-0.1200,2.3480,1.2990,,284.426330,47.737759,13.381
10664150,,FALSE POSITIVE,370.240200000,0,1.2390,31.46000,1.2726e+03,0.277163,0.00297,29.24,1.0198,87.45,270.0,1.26,27.800000,20.50,1,4,1,6296.00,4.481,-0.3600,0.9660,1.0300,,291.294250,47.944511,15.590
10735575,,FALSE POSITIVE,1.674981200,0,0.3820,2.70700,9.4000e+01,0.008621,0.59897,79.51,0.0316,85.09,8986.0,1540745.80,4.460000,8.90,1,796,1,3940.00,0.760,-0.6400,84.4610,1.4980,,293.578950,48.006020,11.709
10753394,,FALSE POSITIVE,288.678554000,0,0.7170,9.19700,2.4250e+02,0.015265,1.16316,0.96,0.7051,89.76,172.0,0.21,172.400000,10.80,1,4,1,4326.00,4.667,-0.5400,0.5750,0.5600,,298.989320,48.077171,13.145
10875937,,FALSE POSITIVE,307.947357180,0,0.9660,15.00000,1.1296e+04,0.157367,0.00554,76.66,0.8540,88.17,492.0,13.83,30.300000,16.50,1,4,7,4878.00,3.080,,4.4610,0.8740,,297.230990,48.223919,14.092
10907307,,CANDIDATE,277.251180000,0,0.9320,8.74200,1.5174e+03,0.043832,0.36272,5.02,0.8073,89.53,304.0,2.02,113.800000,15.30,1,3,1,6046.00,4.357,-0.4000,1.0480,0.9100,,284.741270,48.343670,12.349
11087662,,FALSE POSITIVE,264.636540000,0,1.2470,42.77000,4.3180e+02,0.266722,0.00031,42.55,0.8644,83.16,376.0,4.75,10.470000,28.20,1,5,1,6564.00,4.198,-0.1800,1.4610,1.2350,,293.607570,48.658379,13.328
10389280,,FALSE POSITIVE,375.408923000,0,0.5290,11.43800,8.7300e+01,0.009063,1.34111,4.48,1.5434,89.86,858.0,128.15,215.400000,15.30,1,4,1,11357.00,3.667,0.0700,4.5280,3.4720,,284.341030,47.553780,10.250
10397315,,FALSE POSITIVE,2.178127690,0,0.5330,1.64500,6.1700e+01,0.007429,2.60369,0.78,0.0334,86.47,1421.0,963.16,8.680000,10.40,1,616,1,6014.00,4.494,-0.0800,0.9580,1.0430,,288.618590,47.557201,14.358
10403228,,CANDIDATE,67.176626864,0,1.2360,3.11470,1.6899e+03,0.284515,0.81079,9.66,0.2177,88.78,179.0,0.24,57.831232,5.90,1,5,3,3391.00,4.936,0.0000,0.3110,0.3040,,291.226720,47.549980,16.064
10405224,,FALSE POSITIVE,0.933780680,0,0.2510,3.70600,7.2700e+01,0.007612,0.16884,0.63,0.0175,82.72,1427.0,985.20,1.982000,9.20,1,1442,1,4938.00,4.601,0.1400,0.7530,0.8360,,292.027400,47.509682,15.890
10405482,,FALSE POSITIVE,0.933738950,0,0.2590,4.15600,3.9600e+01,0.005813,0.12349,0.64,0.0191,81.67,1993.0,3723.37,1.785000,10.50,1,1443,1,6223.00,4.459,-0.2000,1.0060,1.0630,,292.131930,47.563740,15.194
10405546,,FALSE POSITIVE,0.933737180,0,0.2900,2.58200,1.8900e+01,0.004037,0.44143,0.48,0.0195,83.89,2097.0,4570.22,2.730000,8.40,1,1437,1,6367.00,4.419,-0.1400,1.0870,1.1310,,292.154880,47.562019,13.685
10407191,,CANDIDATE,0.934206960,,,3.50000,,,,,,,,,,,1,30,1,,,,,,,292.832000,47.507389,17.305
5955197,,CANDIDATE,359.338310000,0,0.1760,18.56600,9.7790e+02,0.028296,0.49248,2.33,0.8852,89.93,216.0,0.52,149.800000,15.80,1,4,1,5316.00,4.539,-0.4600,0.7530,0.7150,,290.143040,41.277550,15.825
5955427,,FALSE POSITIVE,213.201978000,0,0.2140,15.39600,6.9690e+02,0.023276,0.49362,1.91,0.6332,89.88,221.0,0.56,105.900000,12.90,1,6,1,4594.00,4.557,0.2600,0.7520,0.7440,,290.219600,41.246811,15.599
5956977,,FALSE POSITIVE,77.773042000,0,0.5580,2.28500,4.3260e+02,0.019473,34.16164,15.03,0.3422,89.86,955.0,196.50,222.000000,7.70,1,17,1,4763.00,2.685,-0.3600,7.0680,0.8820,,290.717830,41.247318,12.393
6043574,,FALSE POSITIVE,381.782641000,0,1.2040,4.52000,3.6760e+02,0.222932,0.34243,55.75,1.1108,89.50,384.0,5.12,138.200000,8.60,1,4,1,6056.00,3.816,-0.1800,2.2900,1.2520,,292.190370,41.311440,12.428
6049470,,FALSE POSITIVE,354.789700000,0,0.4490,12.62000,8.1000e+01,0.008275,1.09661,0.47,0.7963,89.87,134.0,0.08,194.000000,9.20,1,4,1,3778.00,4.742,0.0000,0.5150,0.5330,,293.964230,41.318802,10.067
6105359,,FALSE POSITIVE,235.544698000,0,0.0050,8.93000,2.9930e+02,0.015515,2.92113,2.13,0.7488,90.00,316.0,2.36,204.600000,9.20,1,5,1,5533.00,4.244,0.3800,1.2550,1.0090,,284.932160,41.454010,14.489
6114140,,CANDIDATE,0.933745798,0,0.9610,6.44700,6.1380e+02,0.029106,0.02654,3.45,0.0195,26.09,2097.0,4570.22,1.069500,75.30,1,1441,1,6367.00,4.419,-0.1400,1.0870,1.1310,,288.770900,41.412571,15.485
11099109,,FALSE POSITIVE,115.284150000,0,0.3900,11.39000,4.1510e+02,0.018796,0.54848,2.05,0.4646,89.69,374.0,4.63,72.800000,9.50,1,3,1,5780.00,4.438,0.0000,1.0000,1.0000,,298.186190,48.685757,13.652
11124353,,FALSE POSITIVE,423.730740000,0,0.3700,19.40000,8.3490e+02,0.026643,0.42974,2.48,1.0853,89.87,225.0,0.60,159.800000,12.10,1,3,2,5743.00,4.553,-0.1400,0.8530,0.9490,,284.292690,48.704021,15.969
11338091,,CANDIDATE,293.386410000,0,0.5370,15.23000,9.4900e+01,0.009232,0.43695,1.35,0.8842,89.76,347.0,3.43,125.700000,13.40,1,4,1,6392.00,4.213,-0.2800,1.3400,1.0670,,284.790710,49.125359,11.097
11400356,,FALSE POSITIVE,677.562820000,0,0.5370,10.53000,6.3100e+02,0.023563,3.23495,2.24,1.4207,89.93,190.0,0.31,428.000000,8.50,1,3,1,5511.00,4.477,-0.1800,0.8720,0.8330,,290.476230,49.202610,15.721
11446424,,CANDIDATE,66.716453000,0,0.5480,3.85500,6.2600e+02,0.023494,6.34525,2.20,0.3067,89.73,402.0,6.18,114.300000,8.10,1,14,1,5447.00,4.506,-0.0600,0.8590,0.8640,,286.794620,49.347591,15.968
11449696,,FALSE POSITIVE,371.212050000,0,0.3570,19.95000,7.1990e+02,0.024883,0.34971,2.55,1.0155,89.85,259.0,1.07,136.600000,12.90,1,4,1,6106.00,4.497,-0.2400,0.9400,1.0130,,288.814090,49.355610,15.402
11456839,,FALSE POSITIVE,190.783023000,0,0.0880,4.06900,1.3850e+03,0.033119,26.05230,71.66,0.9897,89.99,989.0,226.51,369.000000,9.50,1,3,1,5013.00,2.394,0.0700,19.8130,3.5490,,292.735110,49.330639,13.716
10452252,,CANDIDATE,34.573718512,0,0.2200,2.17420,3.9900e+02,0.017559,27.82477,0.42,0.1219,89.90,199.0,0.37,120.694860,5.70,1,36,7,3374.00,5.066,-0.3600,0.2180,0.2020,,283.150570,47.671967,15.708
10462462,,FALSE POSITIVE,0.855815630,,,10.27000,,,,,,,,,,,1,77,1,,,,,,,288.495820,47.640781,16.951
10470882,,FALSE POSITIVE,0.933749100,0,0.0840,3.84200,9.8100e+01,0.008997,0.16393,0.79,0.0180,87.54,1662.0,1809.26,1.962250,12.60,1,1220,1,5628.00,4.575,-0.2200,0.8080,0.9030,,292.080990,47.613461,15.958
10470993,,FALSE POSITIVE,0.933744170,0,0.2770,3.38500,3.1300e+01,0.005177,0.21049,0.64,0.0197,82.53,2126.0,4835.58,2.133000,9.90,1,1440,1,6363.00,4.399,-0.0400,1.1310,1.1700,,292.122770,47.646069,14.616
10471005,,FALSE POSITIVE,0.933746350,0,0.0960,3.07400,3.4300e+01,0.005282,0.29886,0.63,0.0186,87.70,1895.0,3029.67,2.400000,7.30,1,1440,1,5593.00,4.349,0.2200,1.0940,0.9760,,292.127840,47.614342,14.901
10471055,,FALSE POSITIVE,0.933746500,0,0.1670,3.62900,4.9900e+01,0.006515,0.18546,0.63,0.0185,85.33,1863.0,2852.33,2.040000,11.60,1,1221,1,6102.00,4.528,-0.3800,0.8870,0.9680,,292.141020,47.626240,15.024
10471204,,FALSE POSITIVE,0.933716310,0,0.4010,4.34400,6.1300e+01,0.007237,0.10000,0.70,0.0186,76.06,1743.0,2180.39,1.664000,10.30,1,1441,1,5734.00,4.538,-0.0200,0.8830,0.9820,,292.205230,47.648300,15.824
6119605,,FALSE POSITIVE,260.022650000,0,0.8420,12.00900,2.0607e+03,0.047082,0.30515,3.13,0.6915,89.53,217.0,0.53,102.900000,25.70,1,5,6,5250.00,4.684,-1.0200,0.6080,0.6500,,290.519930,41.465130,14.288
6230649,,FALSE POSITIVE,443.660000000,0,1.1940,7.99000,3.6070e+02,0.212181,0.06653,33.20,1.1554,89.23,331.0,2.85,88.500000,6.30,1,3,1,6743.00,4.144,-0.6800,1.4330,1.0430,,298.462130,41.525600,11.765
6286633,,FALSE POSITIVE,366.289990000,0,0.6540,10.86900,2.5680e+03,0.048671,1.32427,68.39,1.4591,89.82,666.0,46.47,211.000000,11.90,1,4,3,5083.00,2.708,0.0700,12.8680,3.0830,,292.326110,41.671761,10.664
