# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun  6 20:27:19 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_duration,koi_prad,koi_sma,koi_teq,koi_insol,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag
8244295,K07001.01,,FALSE POSITIVE,1.092067920,1.64600,0.74,0.0192,1320.0,715.46,4856.00,4.609,0.0600,0.7280,0.7930,15.924
8248103,K07002.01,,CANDIDATE,4.830141590,0.95700,1.30,0.0549,1039.0,275.02,5693.00,4.467,-0.0200,0.9390,0.9430,14.991
8256882,K07003.01,,CANDIDATE,2.411940570,1.78700,1.35,0.0355,1654.0,1771.98,5598.00,4.045,0.1200,1.5940,1.0280,14.106
8262223,K07004.01,,FALSE POSITIVE,1.613014741,4.39594,157.33,0.0335,3145.0,23173.20,7832.00,3.836,-0.1600,2.7790,1.9300,12.146
8265520,K07005.01,,FALSE POSITIVE,6.208918100,2.29200,9.20,0.0666,1378.0,853.50,5548.00,3.797,-0.4000,2.1130,1.0210,16.984
8265990,K07006.01,,FALSE POSITIVE,0.779962630,3.36900,0.83,0.0168,2607.0,10919.82,6002.00,4.032,-0.2000,1.6290,1.0410,13.417
8283875,K07007.01,,CANDIDATE,0.800263219,0.72900,0.77,0.0140,1240.0,561.84,4336.00,4.656,-0.4600,0.5900,0.5740,15.695
9119405,K07135.01,,FALSE POSITIVE,18.646323091,8.85300,213.31,0.1589,1194.0,480.54,5786.00,3.542,-0.1800,3.4780,1.5360,13.729
9150870,K07136.01,,CANDIDATE,441.173690000,14.82000,2.27,1.1175,217.0,0.52,5610.00,4.551,0.0000,0.8580,0.9530,15.632
9156957,K07137.01,,FALSE POSITIVE,3.667300500,3.37300,0.62,0.0376,627.0,36.42,3823.00,4.729,-0.1000,0.5190,0.5250,15.826
9159301,K07138.01,,FALSE POSITIVE,3.044771557,11.05930,231.93,0.0522,2816.0,14849.39,8199.00,3.747,-0.1200,3.1630,2.0390,12.146
9163674,K07139.01,,FALSE POSITIVE,0.773144492,4.05643,107.13,0.0187,2860.0,15791.97,6413.00,4.038,0.2100,1.9100,1.4530,13.833
9164788,K07140.01,,FALSE POSITIVE,2.668111130,22.49000,1.53,0.0411,1792.0,2439.28,6593.00,4.164,-0.0800,1.5610,1.3020,13.688
9172506,K07141.01,,FALSE POSITIVE,50.440285363,12.20010,51.50,0.2744,673.0,48.36,6225.00,4.039,-0.2800,1.6460,1.0800,12.009
9179531,K07142.01,,FALSE POSITIVE,3.255385289,5.94980,40.58,0.0419,1236.0,550.68,5806.00,4.425,-0.1600,0.9750,0.9230,15.091
9963639,K07266.01,,FALSE POSITIVE,7.418536900,1.45100,0.81,0.0984,1963.0,3511.86,9763.00,4.179,0.0700,2.0450,2.3030,11.364
9965691,K07267.01,,FALSE POSITIVE,15.684344930,44.46300,56.23,0.1357,1136.0,393.14,6407.00,3.888,-0.0200,2.1910,1.3550,13.102
9971475,K07268.01,,FALSE POSITIVE,5.357409918,4.28582,124.05,0.0598,1492.0,1172.13,5768.00,3.809,-0.5600,2.0570,0.9930,13.166
10000490,K07269.01,,FALSE POSITIVE,1.400991827,4.87980,98.13,0.0276,2468.0,8795.37,6706.00,4.026,-0.0800,1.9240,1.4360,11.244
10002049,K07270.01,,CANDIDATE,19.253212800,1.67400,1.42,0.1423,692.0,54.13,6060.00,4.495,-0.1400,0.9530,1.0360,15.362
10014702,K07271.01,,FALSE POSITIVE,1.340629010,3.07600,0.82,0.0241,1678.0,1876.57,6045.00,4.494,-0.1200,0.9550,1.0380,15.130
10019854,K07272.01,,CANDIDATE,14.101102300,4.51300,1.26,0.1220,904.0,157.56,6534.00,4.365,-0.0600,1.1990,1.2190,15.105
10020423,K07273.01,,FALSE POSITIVE,7.448375935,4.23892,34.37,0.0706,871.0,136.18,5636.00,4.489,-0.2600,0.8670,0.8460,15.178
11027270,K07401.01,,FALSE POSITIVE,0.533628226,5.77200,2.41,0.0144,3885.0,53849.23,7163.00,3.906,-0.4400,2.1770,1.3920,11.299
11027722,K07402.01,,FALSE POSITIVE,0.678137665,1.00718,30.37,0.0146,2274.0,6364.70,6429.00,4.449,-0.8200,0.9420,0.9100,14.291
11029877,K07403.01,,FALSE POSITIVE,2.069415479,5.71941,55.45,0.0343,1768.0,2310.53,6640.00,4.343,-0.0400,1.2500,1.2610,13.681
11068630,K07404.01,,CANDIDATE,1.817079849,0.88900,1.39,0.0299,1454.0,1056.39,5808.00,4.503,0.2100,0.9630,1.0770,15.591
11071207,K07405.01,,FALSE POSITIVE,8.049634720,6.00488,95.98,0.0834,1247.0,571.10,6698.00,4.171,-0.3800,1.4850,1.1970,13.831
11073223,K07406.01,,FALSE POSITIVE,11.578946873,4.63730,58.32,0.0949,869.0,134.91,6028.00,4.355,-0.5600,1.0140,0.8490,15.003
11076279,K07407.01,,FALSE POSITIVE,1.472584710,4.76885,123.25,0.0292,2705.0,12617.53,7360.00,4.008,-0.2800,2.0240,1.5210,14.206
11092783,K07408.01,,CANDIDATE,5.159981780,3.35600,19.07,0.0480,574.0,25.63,3900.00,4.727,-0.1000,0.5340,0.5550,15.949
11124509,K07409.01,,FALSE POSITIVE,4.446459958,2.55800,36.15,0.0517,1030.0,265.42,5615.00,4.504,-0.0200,0.8930,0.9290,14.735
12454800,K07534.01,,CANDIDATE,23.378773300,6.76000,0.92,0.1640,694.0,54.98,6210.00,4.424,-0.1000,1.0540,1.0700,13.853
12458817,K07535.01,,CANDIDATE,15.099842590,0.22200,4.11,0.1028,576.0,25.98,5191.00,4.615,-0.8400,0.6500,0.6350,15.370
12470530,K07536.01,,FALSE POSITIVE,8.207257515,4.23835,46.82,0.0676,650.0,42.10,4859.00,4.637,-0.7000,0.6210,0.6100,15.300
12504353,K07537.01,,FALSE POSITIVE,498.688450000,17.88000,2.44,1.2722,246.0,0.87,6184.00,4.448,-0.0600,1.0380,1.1000,15.166
12506342,K07538.01,,FALSE POSITIVE,1.227751050,1.60200,1.00,0.0188,1094.0,340.64,4551.00,4.713,-0.7200,0.5600,0.5900,15.715
12519942,K07539.01,,CANDIDATE,15.341624500,2.12600,1.30,0.1109,605.0,31.63,5061.00,4.504,0.0000,0.8140,0.7710,14.813
12555616,K07540.01,,CANDIDATE,21.980467000,4.78000,0.92,0.1448,625.0,36.07,5573.00,4.418,-0.1800,0.9360,0.8370,13.852
12557713,K07541.01,,FALSE POSITIVE,7.214721393,2.36464,16.79,0.0600,630.0,37.12,4705.00,4.696,-1.0800,0.5520,0.5520,14.853
9730163,K02704.03,Kepler-445 d,CONFIRMED,8.152758850,1.74600,2.44,0.0439,305.0,2.03,3327.00,5.113,-0.3800,0.1890,0.1690,17.475
2437112,K03461.02,,FALSE POSITIVE,3.187409070,6.19000,0.81,0.0381,919.0,168.43,4808.00,4.589,-0.1000,0.7150,0.7230,16.153
8719324,K03716.02,,FALSE POSITIVE,10.232736110,1.55000,,,,,,,,,,11.614
5471690,K04006.02,,FALSE POSITIVE,0.962815183,2.58100,1.12,0.0211,3152.0,23331.88,6638.00,3.792,-0.4000,2.4450,1.3490,12.876
7100673,K04032.05,,CANDIDATE,7.235242210,2.68500,0.82,0.0716,948.0,191.14,5574.00,4.354,0.1200,1.0650,0.9330,12.639
3937814,K04084.02,,CANDIDATE,10.729007930,0.69600,1.78,0.0944,722.0,64.33,5375.00,4.541,0.3000,0.8760,0.9720,15.188
3937814,K04084.03,,CANDIDATE,8.196197680,2.10900,1.55,0.0758,851.0,123.81,5323.00,4.378,0.1600,0.9950,0.8620,15.188
4548098,K04157.02,,CANDIDATE,5.215752000,1.13000,0.83,0.0628,1156.0,422.67,6202.00,4.422,0.2100,1.1220,1.2130,12.692
5078025,K04211.02,,FALSE POSITIVE,0.696290095,3.83900,12.63,0.0152,1969.0,3537.89,5904.00,4.543,-0.2400,0.8670,0.9580,15.034
3733638,K06353.01,,CANDIDATE,10.071436900,6.89100,1.98,0.0980,1362.0,814.46,5768.00,3.633,-0.5400,2.8100,1.2360,13.472
3746248,K06354.01,,FALSE POSITIVE,0.622406980,1.18600,1.63,0.0157,2663.0,11894.49,6661.00,4.341,0.0700,1.2900,1.3300,12.920
3748855,K06355.01,,CANDIDATE,4.371989050,2.17700,0.93,0.0515,1085.0,327.65,5823.00,4.489,-0.1400,0.9190,0.9510,14.701
3748855,K06355.02,,CANDIDATE,6.728766060,2.27700,1.03,0.0686,940.0,184.66,5823.00,4.489,-0.1400,0.9190,0.9510,14.701
3757588,K06356.01,,FALSE POSITIVE,24.090020650,11.04940,9.39,0.1475,551.0,21.85,5354.00,4.495,-0.3600,0.8040,0.7370,14.940
3764411,K06357.01,,FALSE POSITIVE,4.415893300,1.15500,1.42,0.0549,1138.0,395.82,5977.00,4.473,0.2100,1.0220,1.1330,15.417
3765692,K06358.01,,CANDIDATE,3.093832480,1.57600,1.32,0.0378,998.0,233.91,5327.00,4.646,-0.5000,0.6810,0.7720,15.896
3766353,K06359.01,,FALSE POSITIVE,2.666961614,2.47740,40.68,0.0383,1469.0,1104.26,6609.00,4.484,-0.5000,0.9740,1.0730,13.968
5019567,K06488.01,,FALSE POSITIVE,1.174301830,9.58700,2.22,0.0260,3020.0,19656.66,7537.00,4.007,-0.0600,2.1450,1.7030,12.080
5021432,K06489.01,,CANDIDATE,14.056522560,2.56000,,,,,,,,,,13.697
5021732,K06490.01,,FALSE POSITIVE,15.039464523,5.39796,51.71,0.1224,877.0,139.95,6410.00,4.329,-0.2000,1.1780,1.0770,13.623
5022440,K06491.01,,FALSE POSITIVE,3.693951168,2.25340,20.88,0.0463,1148.0,411.07,5968.00,4.534,-0.2600,0.8810,0.9700,15.286
5022900,K06492.01,,FALSE POSITIVE,1.056802870,5.74800,0.83,0.0201,1633.0,1686.88,5584.00,4.532,0.1000,0.8850,0.9740,15.870
5024126,K06493.01,,FALSE POSITIVE,0.787122102,3.09990,20.76,0.0154,1655.0,1775.05,5210.00,4.528,-0.1200,0.7990,0.7860,15.626
5024268,K06494.01,,FALSE POSITIVE,2.150452950,4.45300,24.27,0.0469,4340.0,83894.63,4899.00,2.356,0.0500,18.9200,3.0500,11.359
5024372,K06495.01,,FALSE POSITIVE,0.561524348,3.33600,0.43,0.0116,2050.0,4173.47,5919.00,4.550,-2.0200,0.7150,0.6600,14.564
5633259,K06610.01,,CANDIDATE,315.077171920,10.31000,,,,,,,,,,15.341
5647638,K06611.01,,FALSE POSITIVE,1.216078730,4.68600,1.92,0.0241,2803.0,14545.24,6234.00,3.741,-0.4200,2.5000,1.2550,13.333
5653126,K06612.01,,FALSE POSITIVE,38.495369850,12.87160,124.34,0.2458,824.0,109.13,6050.00,3.823,0.0200,2.3450,1.3320,13.173
5686974,K06613.01,,FALSE POSITIVE,4.182244160,6.20900,1.07,0.0490,1206.0,500.70,6057.00,4.392,-0.4600,0.9990,0.8960,13.732
5696909,K06614.01,,FALSE POSITIVE,0.643002821,1.02608,36.82,0.0136,2188.0,5409.39,5681.00,4.315,-0.3400,1.0360,0.8070,14.984
5697628,K06615.01,,FALSE POSITIVE,1.951195410,1.90700,0.47,0.0270,1050.0,287.41,4936.00,4.681,-0.5000,0.6280,0.6890,15.105
5700330,K06616.01,,FALSE POSITIVE,53.220416998,17.73440,55.22,0.2977,655.0,43.63,5653.00,3.905,0.3000,2.0570,1.2400,13.613
5702770,K06617.01,,CANDIDATE,8.001889700,3.42500,0.90,0.0776,864.0,131.75,5830.00,4.540,-0.1400,0.8760,0.9700,15.032
6614748,K06745.01,,CANDIDATE,383.853620000,9.76000,2.78,1.1395,314.0,2.29,6675.00,4.341,0.0700,1.2930,1.3360,15.232
6628926,K06746.01,,CANDIDATE,2.564012541,0.94330,7.27,0.0370,1720.0,2065.56,6274.00,4.139,-0.3600,1.4280,1.0240,14.121
6629156,K06747.01,,FALSE POSITIVE,0.715381720,5.00000,,,,7377.38,,,,,,14.670
6629588,K06748.01,,FALSE POSITIVE,2.264471713,7.18030,102.12,0.0354,2103.0,4637.68,6782.00,4.014,-0.5400,1.7520,1.1550,13.983
6636020,K06749.01,,FALSE POSITIVE,18.360223900,2.35200,2.04,0.1340,637.0,38.90,5713.00,4.551,-0.1000,0.8560,0.9480,15.703
6664842,K06750.01,,CANDIDATE,5.213950460,3.18800,1.24,0.0582,1201.0,492.29,5529.00,4.123,0.1400,1.4120,0.9650,14.430
6665064,K06751.01,,CANDIDATE,24.996068000,5.62300,2.40,0.1693,604.0,31.43,5761.00,4.492,0.1400,0.9560,1.0350,15.183
6670610,K06752.01,,CANDIDATE,8.942964500,1.80300,0.89,0.0704,536.0,19.51,4183.00,4.655,-0.2600,0.5940,0.5820,15.537
7431665,K06877.01,,FALSE POSITIVE,281.509095000,40.96300,85.77,1.0218,685.0,52.05,4797.00,2.632,-0.1000,10.7090,1.7910,10.974
7447895,K06878.01,,CANDIDATE,2.405625303,0.62830,1.11,0.0344,1180.0,459.66,5450.00,4.573,0.0700,0.8300,0.9390,14.709
7455553,K06879.01,,FALSE POSITIVE,3.258249472,2.63580,79.23,0.0489,2057.0,4234.38,6712.00,3.859,-0.3000,2.3610,1.4670,13.059
7456521,K06880.01,,FALSE POSITIVE,552.829506300,16.08510,56.89,1.2226,229.0,0.65,5956.00,4.403,-0.6800,0.9290,0.7970,14.973
7461314,K06881.01,,FALSE POSITIVE,0.773595312,0.78100,0.96,0.0166,1976.0,3613.97,5973.00,4.506,-0.1000,0.9350,1.0240,14.882
7461521,K06882.01,,CANDIDATE,0.773530100,1.33500,1.87,0.0170,2474.0,8868.22,6296.00,4.217,-0.1400,1.3500,1.0930,14.752
7499571,K06883.01,,FALSE POSITIVE,533.659300000,12.81000,1.92,1.2547,205.0,0.42,5695.00,4.556,-0.1600,0.8390,0.9230,14.931
7537660,K06884.01,,CANDIDATE,2.421868980,6.22000,,,,,,,,,,13.583
7541502,K06885.01,,FALSE POSITIVE,44.827323809,6.86103,429.00,0.2797,779.0,87.20,5160.00,3.568,-0.0200,3.2790,1.4500,11.560
8285254,K07008.01,,FALSE POSITIVE,7.535894184,8.30590,24.64,0.0625,642.0,40.28,4969.00,4.736,-1.5200,0.5370,0.5740,15.398
8285970,K07009.01,,FALSE POSITIVE,0.562498925,0.67430,2.88,0.0127,2129.0,4880.50,5638.00,4.437,-0.1600,0.9330,0.8680,14.792
8288719,K07010.01,,FALSE POSITIVE,0.755049082,2.09643,30.47,0.0138,1551.0,1372.84,5242.00,4.640,-1.1000,0.6220,0.6160,13.276
8294484,K07011.01,,FALSE POSITIVE,1.012694226,3.60170,42.51,0.0203,2230.0,5846.79,6487.00,4.292,-0.3000,1.2330,1.0850,14.713
8296467,K07012.01,,FALSE POSITIVE,10.303356001,5.98633,69.66,0.0854,787.0,90.76,5497.00,4.423,-0.2800,0.9000,0.7820,15.177
8301013,K07013.01,,FALSE POSITIVE,2.214029545,5.64264,94.23,0.0361,1894.0,3041.80,6604.00,4.178,-0.1200,1.5260,1.2830,13.300
8302455,K07014.01,,FALSE POSITIVE,2.441988077,3.94526,90.39,0.0373,1993.0,3721.74,6078.00,3.874,-0.2600,2.0590,1.1560,11.535
8302473,K07015.01,,FALSE POSITIVE,2.442001930,3.14600,0.95,0.0349,1217.0,518.48,5587.00,4.556,0.0000,0.8510,0.9520,15.617
8311864,K07016.01,Kepler-452 b,CONFIRMED,384.847556000,9.96900,1.09,0.9940,220.0,0.56,5579.00,4.580,-0.2200,0.7980,0.8920,13.426
9181340,K07143.01,,FALSE POSITIVE,2.131225773,5.49320,35.68,0.0316,1555.0,1382.47,6181.00,4.380,-0.4800,1.0280,0.9250,14.818
9203154,K07144.01,,CANDIDATE,0.839907158,1.01900,0.92,0.0162,1640.0,1705.12,5120.00,4.478,0.0700,0.8530,0.7970,15.695
9205993,K07145.01,,FALSE POSITIVE,1.219736039,4.89465,135.43,0.0253,2611.0,10982.55,7358.00,4.171,-0.2000,1.6370,1.4490,14.871
9207508,K07146.01,,FALSE POSITIVE,2.015152464,8.17997,132.05,0.0353,2107.0,4657.05,6988.00,4.163,-0.0400,1.6490,1.4480,13.705
9210828,K07147.01,,FALSE POSITIVE,0.828206570,2.70353,35.67,0.0149,1473.0,1109.75,5033.00,4.611,-0.6600,0.6550,0.6380,13.221
9221627,K07148.01,,CANDIDATE,1.761377800,1.35500,2.32,0.0302,1824.0,2621.69,6544.00,4.349,-0.1400,1.2070,1.1930,15.020
9236858,K07149.01,,FALSE POSITIVE,2.537081943,4.80903,67.96,0.0394,1712.0,2032.57,6735.00,4.307,-0.1200,1.3090,1.2750,13.040
9243795,K07150.01,,FALSE POSITIVE,14.443127448,8.33598,92.28,0.1262,1182.0,462.07,5757.00,3.672,-0.3400,2.7360,1.2830,12.732
9266285,K07151.01,,FALSE POSITIVE,5.613869080,5.07753,34.24,0.0549,714.0,61.43,4504.00,4.582,0.1000,0.7090,0.7010,14.072
10026136,K07274.01,,FALSE POSITIVE,9.080194398,8.18777,76.40,0.0896,1013.0,248.49,6461.00,4.396,-0.1400,1.1310,1.1620,15.163
10026457,K07275.01,,FALSE POSITIVE,9.934420750,7.82190,34.03,0.0817,679.0,50.35,5382.00,4.654,-0.6400,0.6690,0.7490,15.390
10031409,K07276.01,,FALSE POSITIVE,2.071939672,4.45367,75.64,0.0320,1696.0,1953.33,6140.00,4.247,-0.2200,1.2540,1.0140,13.553
10031526,K07277.01,,FALSE POSITIVE,8.589364400,6.97500,1.21,0.0795,792.0,93.09,5602.00,4.571,-0.1600,0.8170,0.9130,15.687
10031808,K07278.01,,FALSE POSITIVE,8.589644815,9.49469,140.07,0.0858,1412.0,940.15,6331.00,3.813,-0.5600,2.1940,1.1420,9.557
10053138,K07279.01,,CANDIDATE,11.772814600,4.13200,0.93,0.0970,788.0,90.86,5410.00,4.333,0.1200,1.0560,0.8750,13.717
10063044,K07280.01,,FALSE POSITIVE,1.009671584,4.37759,125.31,0.0236,3287.0,27692.04,7652.00,3.974,-0.1400,2.2420,1.7230,13.918
10066755,K07281.01,,CANDIDATE,2.465065010,6.21800,1.14,0.0395,1999.0,3777.82,6881.00,4.101,-0.2400,1.7140,1.3560,12.446
10070479,K07282.01,,CANDIDATE,1.758599866,0.27290,1.60,0.0262,1101.0,347.10,4744.00,4.606,0.1000,0.7250,0.7720,15.590
11134079,K07410.01,,FALSE POSITIVE,1.260575815,2.36064,29.91,0.0203,1410.0,935.70,5388.00,4.576,-0.6400,0.7150,0.7010,14.864
11137061,K07411.01,,FALSE POSITIVE,1.889122730,4.21900,0.59,0.0276,1248.0,573.44,5413.00,4.578,-0.3600,0.7540,0.7860,14.606
11144439,K07412.01,,FALSE POSITIVE,0.609125246,0.65500,0.96,0.0135,1896.0,3049.07,5595.00,4.581,-0.2400,0.7960,0.8900,15.640
7119481,K00566.02,,CANDIDATE,14.157371700,3.78600,1.10,0.1161,778.0,86.67,6122.00,4.487,-0.1800,0.9640,1.0410,14.718
11147276,K07413.01,,FALSE POSITIVE,1.566528935,3.25930,49.66,0.0253,1551.0,1371.70,5883.00,4.471,-0.3600,0.9050,0.8850,13.984
11154043,K07414.01,,FALSE POSITIVE,4.529776320,26.75200,12.22,0.0693,2264.0,6213.27,8912.00,4.050,0.0700,2.2990,2.1640,11.991
11182260,K07415.01,,CANDIDATE,1.291964282,1.83780,10.97,0.0199,1249.0,572.64,4995.00,4.624,-0.7200,0.6380,0.6250,13.238
11187972,K07416.01,,CANDIDATE,37.464697400,4.95400,0.97,0.2238,677.0,49.61,6266.00,4.209,-0.2200,1.3420,1.0600,12.052
4548011,K04288.03,,FALSE POSITIVE,4.327440480,4.53900,0.58,0.0526,1254.0,585.32,5888.00,4.275,0.0600,1.2270,1.0360,12.400
2852941,K04298.02,,FALSE POSITIVE,11.579581620,2.47000,,,,,,,,,,13.458
8773015,K04301.02,,CANDIDATE,6.319159990,3.46500,1.04,0.0693,1369.0,829.72,6254.00,4.019,-0.2600,1.7060,1.1100,13.096
9883606,K04383.02,,CANDIDATE,2.583938410,2.16900,0.77,0.0373,1470.0,1103.30,6164.00,4.378,-0.1200,1.0900,1.0320,13.874
9597729,K04417.02,,FALSE POSITIVE,0.876305040,1.11000,22.24,0.0180,1911.0,3156.02,6032.00,4.508,,0.9290,0.0000,14.840
9836563,K04421.02,,CANDIDATE,6.559536800,4.32400,0.62,0.0708,1079.0,320.09,5950.00,4.323,0.1400,1.1960,1.1000,12.788
6508221,K00416.04,,CANDIDATE,31.532298700,3.49000,0.74,0.1820,461.0,10.65,5183.00,4.608,-0.1800,0.7390,0.8180,14.290
9100953,K04500.03,,CANDIDATE,14.751006800,2.25000,1.70,0.1104,629.0,36.94,5295.00,4.548,-0.1000,0.8000,0.8250,15.850
3830820,K06360.01,,FALSE POSITIVE,15.582794732,3.76683,14.00,0.1000,397.0,5.86,3849.00,4.703,0.0000,0.5460,0.5490,15.368
3831523,K06361.01,,FALSE POSITIVE,1.529283907,14.00750,2.26,0.0281,2550.0,9998.13,6438.00,3.829,-0.3600,2.2660,1.2630,11.268
3834364,K06362.01,,FALSE POSITIVE,2.908454772,2.60050,40.85,0.0355,1153.0,416.75,5631.00,4.518,-0.8000,0.7640,0.7020,14.661
3836413,K06363.01,,FALSE POSITIVE,1.540396094,2.80440,48.81,0.0262,1576.0,1455.18,5780.00,4.438,0.0000,1.0000,1.0000,13.760
3836439,K06364.01,,FALSE POSITIVE,1.540395674,2.80168,117.33,0.0299,2850.0,15595.35,7394.00,3.897,-0.5800,2.2830,1.5020,7.570
3838004,K06365.01,,FALSE POSITIVE,2.344138713,0.44950,2.43,0.0356,1797.0,2469.65,5313.00,3.835,-0.0400,2.0950,1.0950,13.419
3851134,K06366.01,,FALSE POSITIVE,0.918493330,2.39900,0.93,0.0200,2205.0,5576.70,6469.00,4.385,0.0700,1.1930,1.2600,13.476
3851193,K06367.01,,FALSE POSITIVE,1.341078755,3.86492,41.80,0.0250,1968.0,3533.56,6368.00,4.323,-0.0600,1.2250,1.1510,13.682
9595956,K07604.01,,FALSE POSITIVE,316.950146000,5.33000,,,,,,,,,,16.923
9655792,K07605.01,,FALSE POSITIVE,589.748510000,12.74000,2.03,1.3854,217.0,0.53,6003.00,4.507,-0.1400,0.9320,1.0190,14.839
9970396,K07606.01,,FALSE POSITIVE,235.297617300,87.01300,82.92,0.7587,585.0,27.65,4894.00,2.968,-0.2600,5.5680,1.0510,11.447
10079420,K07607.01,,CANDIDATE,54.543129960,7.03000,,,,,,,,,,11.642
10253638,K07608.01,,FALSE POSITIVE,7.453929700,14.21000,,,,520.65,,,,,,13.272
10267121,K07609.01,,FALSE POSITIVE,36.136968000,15.42000,1.30,0.2212,600.0,30.69,6258.00,4.442,-0.1200,1.0460,1.1020,15.440
10341777,K07610.01,,FALSE POSITIVE,0.933746709,3.43500,0.36,0.0176,1893.0,3026.99,6302.00,4.535,-1.1000,0.8150,0.8310,13.087
10407271,K07611.01,,FALSE POSITIVE,0.933767380,4.03600,0.63,0.0171,1678.0,1879.00,5611.00,4.530,-0.5400,0.7870,0.7640,14.985
10471167,K07612.01,,FALSE POSITIVE,0.933740730,4.29600,0.84,0.0168,1371.0,831.95,4753.00,4.585,-0.0600,0.7170,0.7200,13.007
10471174,K07613.01,,FALSE POSITIVE,0.933696590,4.44400,0.78,0.0182,1680.0,1891.43,5619.00,4.558,-0.1000,0.8380,0.9270,15.983
10471345,K07614.01,,FALSE POSITIVE,0.933747300,3.44600,0.60,0.0174,1625.0,1652.84,5649.00,4.606,-0.5000,0.7410,0.8410,15.759
11296798,K07615.01,,FALSE POSITIVE,677.357940000,9.69800,7.12,1.8282,388.0,5.35,6335.00,3.593,0.2200,3.5230,1.7740,10.808
11463950,K07616.01,,FALSE POSITIVE,4.055124200,12.00000,3.13,0.0606,2013.0,3887.31,7064.00,3.888,0.1600,2.5310,1.8060,13.397
11559304,K07617.01,,CANDIDATE,12.928455300,2.49000,0.64,0.0795,343.0,3.26,3578.00,4.893,-0.2000,0.3750,0.4010,15.720
11621897,K07618.01,,FALSE POSITIVE,21.681711500,7.18000,0.89,0.1566,713.0,60.99,6297.00,4.448,-0.2000,1.0310,1.0840,14.491
12253534,K07619.01,,FALSE POSITIVE,466.081010000,23.69000,2.13,1.2343,305.0,2.05,6098.00,4.097,0.0400,1.5900,1.1520,12.159
12304202,K07620.01,,FALSE POSITIVE,0.665739030,1.27000,,,,,,,,,,13.362
4735826,K03184.03,,CANDIDATE,4.020189030,3.61600,0.60,0.0502,1337.0,754.66,5788.00,4.178,0.1200,1.3760,1.0390,11.158
9291039,K03230.02,,FALSE POSITIVE,3.796383639,8.67110,0.71,0.0487,1323.0,724.17,6017.00,4.300,0.0400,1.2100,1.0640,12.239
10155321,K04422.02,,FALSE POSITIVE,0.710592390,4.92000,3.92,0.0182,3318.0,28640.03,7454.00,4.107,-0.0400,1.8530,1.6020,13.362
5003670,K04524.03,,CANDIDATE,3.339309570,2.59700,1.20,0.0438,1205.0,498.37,5700.00,4.434,0.1600,1.0060,1.0030,14.955
4953173,K04676.02,,FALSE POSITIVE,3.363792890,23.70000,44.77,0.0489,1840.0,2712.28,5947.00,3.814,0.1800,2.4070,1.3780,13.931
8973285,K04782.02,,CANDIDATE,4.292516560,4.25400,3.66,0.0527,1144.0,403.88,6032.00,4.485,-0.0600,0.9730,1.0550,15.850
2861126,K04957.02,,CANDIDATE,4.987924040,1.61800,0.73,0.0425,485.0,13.07,3606.00,4.859,-0.2000,0.3950,0.4130,15.555
6363560,K05270.02,,FALSE POSITIVE,0.907818056,1.67900,0.55,0.0188,2012.0,3871.99,6210.00,4.456,-0.1600,1.0140,1.0670,13.532
7539174,K05397.02,,FALSE POSITIVE,297.714020000,13.41300,45.69,1.0187,706.0,58.76,4916.00,2.572,-0.4800,10.8010,1.5870,12.218
7935997,K05447.02,Kepler-1629 b,CONFIRMED,3.875943160,2.31400,0.68,0.0485,1081.0,323.21,5713.00,4.541,0.0700,0.8930,1.0100,12.750
8105398,K05475.02,,CANDIDATE,5.683256480,1.77800,0.97,0.0584,1257.0,589.92,6072.00,4.133,-0.7600,1.2860,0.8180,13.093
10535708,K05801.02,,FALSE POSITIVE,0.933737610,3.30300,1.00,0.0184,2073.0,4359.29,5534.00,4.170,0.1400,1.3260,0.9480,15.609
11453930,K05900.02,,FALSE POSITIVE,0.687739345,0.18660,1.53,0.0168,2837.0,15318.29,6823.00,4.212,-0.1400,1.4930,1.3320,13.127
4737267,K06117.01,,FALSE POSITIVE,9.524076544,10.48910,151.00,0.0911,1390.0,882.28,5180.00,3.428,-0.4600,3.3710,1.1120,15.145
5955321,K06140.01,,FALSE POSITIVE,11.637858887,11.88510,77.01,0.1040,895.0,151.54,6360.00,4.433,-0.2000,1.0580,1.1050,15.385
6182093,K06143.02,,FALSE POSITIVE,50.900813000,3.30000,,,,,,,,,,9.666
